product_id,title,description,price,price_range,thumb_image,thumb_image_alt,is_customizable,product_url
55165,Cat Compression Box,"Is that even comfortable? you think, as your cat squeezes into a cardboard box that's clearly too small. Turns out, compression makes our feline friends feel safe and sound. That's exactly why Andrea Petrini designed this cute box for them. It's made with a core of recycled wool felt and covered in durable canvas that's antimicrobial, antifungal, and washable. That means it's flexible enough to mold to their shape (even the crazy ones they twist into), but sturdy enough to hold them in. Plus, the corners unsnap for flat storage and easy transport. Kitties up to 17 pounds will love curling up inside it—and you'll love not having a chewed-up cardboard box in your living room. Made in New Mexico.",42.0,"[42.0, 42.0]",https://www.uncommongoods.com/images/items/55100/55165_1_360px.jpg,https://www.uncommongoods.com/images/items/55100/55165_2_360px.jpg,,https://www.uncommongoods.com/product/cat-compression-box
53032,Mexican Servilletas - Set of 4,"Cheerful, bright, and hard-working, servilletas are used in Mexican kitchens for many purposes. Hung by the sink, they're ready to help dry the dishes. Wrapped around tortillas, they keep them warm through dinner. Set on the table, they're napkins or placemats. Made in Mexico by artisans using mechanical looms.",22.0,"[22.0, 22.0]",https://www.uncommongoods.com/images/items/53000/53032_1_360px.jpg,https://www.uncommongoods.com/images/items/53000/53032_2_360px.jpg,,https://www.uncommongoods.com/product/mexican-servilletas-set-of-4
54848,"1 for Me, 1 for You Necklace Set","Holiday gifting is all about showing affection to those you hold dear - and there's no reason to leave yourself out of the mix. This season, treat a loved one and yourself to a gorgeous gift with these duo necklace sets. Available in either the warm hues of garnet and citrine or cool tones of aquamarine and amethyst, these jewels will remind the giver and receiver of their exceptional bond. Made in Thailand.",58.0,"[58.0, 58.0]",https://www.uncommongoods.com/images/items/54800/54848_1_360px.jpg,https://www.uncommongoods.com/images/items/54800/54848_2_360px.jpg,,https://www.uncommongoods.com/product/1-for-me-1-for-you-necklace-set
53827,Love You to the Moon Locket,"The moon is almost 240,000 miles from Earth, a vastness only matched by the love we have for someone who means everything to us. Satya Scainetti captures that feeling of cosmic devotion in her golden locket. Styled like a cherished book, the pendant’s cover is engraved with a crescent moon. Inside, you’ll find space to add a photo opposite the celestial sentiment “Love you to the…” with a dainty moon detail. On a 20-inch beaded chain, this is a statement-making piece to remind a special person that your affection for them will always go the distance. Handmade in Thailand. ",98.0,"[98.0, 98.0]",https://www.uncommongoods.com/images/items/53800/53827_2_360px.jpg,https://www.uncommongoods.com/images/items/53800/53827_1_360px.jpg,,https://www.uncommongoods.com/product/love-you-to-the-moon-locket
23847,Elwood the Rainbow Unicorn Mug,"When he's not galloping through a magical forest filled with fireflies, fairy nymphs, and shimmering pools of water promising eternal youth, Elwood the Rainbow Unicorn Mug is a fanciful companion to your coffee, tea, or hot cocoa.Potter JoAnn Stratakos brings this adorably rotund unicorn to life by sculpting him by hand out of stoneware. Elwood features ample room for your favorite hot beverage along with charming details, such as inquisitive blue eyes, a hoofed base, and a glittery rainbow mane unfurling from his gilded mystical horn. Simply summon Elwood when you're in need of a pick-me-up and watch your wish for a more magical moment come true. Handmade in Pennsylvania.


 
If you like Elwood the Rainbow Unicorn Mug then check out our Elwood the Unicorn Cereal Bowl. ©2018 MudWorks Pottery, LLC. All rights reserved.",40.0,"[40.0, 40.0]",https://www.uncommongoods.com/images/items/23800/23847_1_360px.jpg,https://www.uncommongoods.com/images/items/23800/23847_2_360px.jpg,,https://www.uncommongoods.com/product/elwood-the-rainbow-unicorn-mug
19720,Food Face Plate,"Good taste is a matter of play with this foodie-forward plate. Endless ways to play ""dress up"" makes mealtime fun for your little miss by encouraging creative ways to use everyday foods as eyes, lips, hair, earrings or any imaginative add-on your little chomper can imagine. Mashed potato pearls? Sunny-side sunglasses? Broccoli bouffant? They're sure to work up an appetite getting their creative juices flowing. Made in China.
Machine washable, and dishwasher and microwave safe.",18.0,"[18.0, 18.0]",https://www.uncommongoods.com/images/items/19700/19720_1_360px.jpg,https://www.uncommongoods.com/images/items/19700/19720_2_360px.jpg,,https://www.uncommongoods.com/product/food-face-plate
54894,Together Again Family Keepsake Tablecloth,"The formula for an unforgettable meal goes something like this: good food + family and friends + X = a great time. That one variable can, well, vary, but a lively conversation always does the trick. Lizzie Lees understands. Her interactive tablecloth features lovely illustrations of the four seasons, plus prompts for telling stories about the past year, as well as space to write and draw about it. It’s a novel addition to your tablescape for gatherings year-round, as well as Thanksgiving and holiday get-togethers. Have your guests fill up the tablecloth to create a custom keepsake for a special occasion, or have them leave blank spaces to foster that sense of connection year after year. Made in New York.",78.0,"[78.0, 78.0]",https://www.uncommongoods.com/images/items/54800/54894_1_360px.jpg,https://www.uncommongoods.com/images/items/54800/54894_5_360px.jpg,,https://www.uncommongoods.com/product/together-again-family-keepsake-tablecloth
55454,Math Magic Mixer Game,"The abacus had its moment to shine. It's time to shake things up in the educational world of mathematics. Seven colored dice sit patiently in the cups of this cog-shaped device until young learners give it a swift mix with the palms of their hands. Once the squares settle, they'll add the numbers displayed on the two black dice to create a target sum. That's where things get math-y. Players or teams use the remaining rolled numbers (digits on the colorful dice) to build an equation equal to the target sum. Addition, subtraction, multiplication, or division--they're all fair game, but how fast can you go and how many solutions are possible? Made in China.",15.0,"[15.0, 15.0]",https://www.uncommongoods.com/images/items/55400/55454_1_360px.jpg,https://www.uncommongoods.com/images/items/55400/55454_2_360px.jpg,,https://www.uncommongoods.com/product/math-magic-mixer-game
47170,Origami Menagerie Necklaces,"Though the Japanese art of folding paper may well be centuries old, you can't deny the modern look of these origami-inspired sterling silver necklaces. Featuring five beloved animalsfrom the sliest of foxes to the tallest, proudest penguineach brings a bit of personality to your look, and Sue Beatrice's delicate handiwork ensures they appear as fine as folded paper. Subtle yet playful, they're a spirited addition to any jewelry box. Handmade in New York.",72.0,"[72.0, 72.0]",https://www.uncommongoods.com/images/items/47100/47170_1_360px.jpg,https://www.uncommongoods.com,,https://www.uncommongoods.com/product/origami-menagerie-necklaces
56409,Vacation Landscape Scarves,"Billowing in the breeze as you stroll the seaside boardwalk, this brilliantly colorful scarf makes major style waves. Light and airy, the size of a big beach towel, it's covered from edge to edge with a gigantic, vibrant print that beckons you into a summer fantasy scene of pure happiness. Choose Camping (critters glamping in a surreally colored landscape) or Boardwalk (critters enjoying a day at an ooh-là-là fancy beach). Made in India.",38.0,"[38.0, 38.0]",https://www.uncommongoods.com/images/items/56400/56409_1_360px.jpg,https://www.uncommongoods.com/images/items/56400/56409_4_360px.jpg,,https://www.uncommongoods.com/product/vacation-landscape-scarves
20909,Lineup For Yesterday,"An ode to major league legends, Ogden Nash's famous poetry collection (originally published in 1949 by Sport magazine) celebrates the greatest baseball players of the 19th and early 20th century with newfound energy through illustrations by C. F. Payne. 

With his signature wordplay and brevity, Nash muses about 24 captivating characters in individual four-line poems. Each poem is accompanied by colorful biographical notes written by Nash's daughter, Linell Nash Smith. A masterful mix of poetry and pictures, each athletic spread brings bygone players to life in this updated classic for a new generation of devoted fans. Printed in Italy.",18.0,"[18.0, 18.0]",https://www.uncommongoods.com/images/items/20900/20909_1_360px.jpg,https://www.uncommongoods.com/images/items/20900/20909_2_360px.jpg,,https://www.uncommongoods.com/product/lineup-for-yesterday
40001,Beer and Food Pairing Guide Towel,"Whether you'd like to find the draughts that best complement your menu or you'd just like to make the most of the bottles you've got on hand, you'll be sure to make any pairing sing with Stuart Gardiner's handy tea towel. Printed in an array of autumnal tones that make it easy to locate popular beer types, this beer and gastronomical guide is perfect for those ready to add a few new brews to their favorites roster but comprehensive enough to please a seasoned beer buff. Simply select your beer or your food, then follow the grid: each towel includes 61 food entries and 40 beer styles, for a grand total of 2,440 combos! The towel gives you suggestions for perfect pairings, good pairings, ones to avoid, and a few surprises to boot, so crack open a cold one and raise the bar next time you dine. Made in the UK.",14.0,"[14.0, 14.0]",https://www.uncommongoods.com/images/items/40000/40001_1_360px.jpg,https://www.uncommongoods.com/images/items/40000/40001_2_360px.jpg,,https://www.uncommongoods.com/product/beer-and-food-pairing-guide-towel
55048,Outrageous Conversation Starters for Couples,"You've memorized his go-to comfort food, her favorite song, and their preferred side of the bed, but when was the last time you sat down to get to know your partner all over again? This deck of cards designed by relationship experts equips you with 141 outrageous conversation starters with a single mission: to improve your connection.From the silly (If your first kiss was a bowl of soup, what kind of soup would it be?) to the sincere (What was something you used to believe but you don't anymore?), each card allows couples to share their hopes, dreams, and plenty of laughs while reminding them why they fell for one another in the first place. Made in China.",20.0,"[20.0, 20.0]",https://www.uncommongoods.com/images/items/55000/55048_1_360px.jpg,https://www.uncommongoods.com/images/items/55000/55048_2_360px.jpg,,https://www.uncommongoods.com/product/outrageous-conversation-starters-for-couples
54889,College Team Spirit Pillow,"It’s a back-and-forth shootout in the fourth quarter of the biggest matchup of the season. Don’t bite your nails—instead, huddle with this team-spirited pillow as you send victorious vibes to your alma mater. Each officially licensed cushion is covered in lively illustrations by artist Erin Rosengren that capture the playful passion of game day and college life. The double-sided design features mascots, cheers, logos, and campus landmarks on one side, with smaller versions of the icons on the other. Embellished with colorful all-around piping, this soft snuggler is a top-ranking addition to the living room, den, or dorm. Made in Brooklyn. 
Want more options? Check out our College Team Spirit Blanket.",95.0,"[95.0, 95.0]",https://www.uncommongoods.com/images/items/54800/54889_1_360px.jpg,https://www.uncommongoods.com/images/items/54800/54889_2_360px.jpg,,https://www.uncommongoods.com/product/college-team-spirit-pillow
51875,Wellness Lollipops,"Permission granted to take a tasty time-out—with a natural lollipop that encourages self-care. The Immunity Entourage pops feature ingredients believed to boost immunity, including elderberry, ginger, cinnamon, and astragalus (a classic herb used in traditional Chinese medicine). The Nine Lives pops are made with adaptogenic mushrooms believed to promote longevity, including reishi, chaga, lion’s mane, maitake, and cordyceps. Plus, each of these sweet treats has a mantra printed on its stick: ""You Are Healthy,"" ""You Are Strong,"" or ""You Are Effervescent."" Repeating the positive affirmation to yourself with every lick lends itself to a mindful mouthful—er, moment. Three packs of three lollipops each, perfect for sharing. Handmade in California.",18.0,"[18.0, 18.0]",https://www.uncommongoods.com/images/items/51800/51875_1_360px.jpg,https://www.uncommongoods.com,,https://www.uncommongoods.com/product/wellness-lollipops
52802,Ice Cream Canteen,"Travel mugs maintain piping hot java temps on your commute. Thermal sleeves keep cold ones frosty in the great outdoors. But until now, you wouldn't take ice cream with you anywhere—unless you preferred it in its melted, liquid state. Maker Jordan Stern has created a vacuum-insulated vessel that lets you bring your favorite icy pints everywhere. Surprisingly chilly on its own and twice as powerful within a cooler, the double-walled canteen prevents melting mishaps on the go. Slip a standard-size pint container inside, and your favorite dessert stays frozen for hours. Can't finish your butter pecan in one sitting? Just pop out the package and return it to your freezer, without a single dish to wash. Made in China.",45.0,"[45.0, 45.0]",https://www.uncommongoods.com/images/items/52800/52802_1_360px.jpg,https://www.uncommongoods.com/images/items/52800/52802_2_360px.jpg,,https://www.uncommongoods.com/product/ice-cream-canteen
52765,Amethyst Heart Paperweight,"Once valued more highly than diamonds, amethyst remains a sought-after treasure for more than just its radiance. Some people believe this semiprecious stone relieves stress, dissolves negativity, and provides protection—not bad things to apply to your workspace, if you ask us. Each one unique in shape, color, and depth, these crystal paperweights become that calming presence on the chaos of your desk: a soothing and stunning focal point that helps you power through whatever the day may bring. Designed by Marie Starr. Mined, carved, and polished in Brazil and Uruguay.",60.0,"[60.0, 60.0]",https://www.uncommongoods.com/images/items/52700/52765_2_360px.jpg,https://www.uncommongoods.com/images/items/52700/52765_1_360px.jpg,,https://www.uncommongoods.com/product/amethyst-heart-paperweight
53397,Tulip Drop Earrings,"Ah, what’s better than flowers that never wilt? This lightweight, fair trade pair is a wear-forever favorite. Handmade using mixed metals, the petals are accented with a cluster of brass beads for delicate movement and a touch of whimsy. Gift them to someone you love or treat yourself with this more permanent bouquet. Handmade in India.",34.0,"[34.0, 34.0]",https://www.uncommongoods.com/images/items/53300/53397_1_360px.jpg,https://www.uncommongoods.com/images/items/53300/53397_3_360px.jpg,,https://www.uncommongoods.com/product/tulip-drop-earrings
22353,Personalized Storybook Pillow - Brave,"Cast your favorite little person as a fearless literary figure--whether a newborn making a debut or a young child in the first few pages of his or her heroic tale--with this delightfully personalized pillow, featuring custom, storybook-inspired illustrations on each side and your custom rave ""review."" For newborns, it's an imaginative antidote to ordinary birth announcements; for young children, it commemorates the magical story of early childhood. For all, it's a soft, safe, and huggable tribute to each child's precious individuality. The charming illustrations by Patricia Carlin evoke timeless storybook classics, creating a unique and memorable custom pillow that will transition from nursery to bedroom to grown-up keepsake.  
Customize the character to reflect your child of choice--newborn or child (skin tone for all, plus gender and hair options for older kids). The parents' names as displayed as ""authors"" of this little masterpiece. Write a review of your little one's story (by you or another doting relative) to add an imaginative and endearing touch to the additional artwork on the back of the pillow.
Made in Brooklyn, New York.


For more storybook titles, check out our Personalized Storybook Pillow - Amazing, Personalized Storybook Pillow - Adventure, and Personalized Storybook Pillow - Legend.

Prefer your art as a print? Take a look at our Personalized Storybook Art - Amazing, Personalized Storybook Art - Adventure, Personalized Storybook Art - Brave, or Personalized Storybook Art - Legend.
We chatted with Patricia about how she brings her charming illustrations to life (and got a look at her adorable studio cat). Read the Q&A  on our blog.",120.0,"[120.0, 120.0]",https://www.uncommongoods.com/images/items/22300/22353_1_360px.jpg,https://www.uncommongoods.com/images/items/22300/22353_2_360px.jpg,,https://www.uncommongoods.com/product/personalized-storybook-pillow-brave
48203,Glass Sea Turtle,"Leatherback sea turtles can dive more than 3,000 feet below the ocean's surface, but this one? He prefers to stay above sea levelpreferably on your desk or coffee table. Michael Hudson crafts these beautiful aquatic sculptures from colorful layers of soda lime. As the glass is fired, extraordinary variations form from the turtle's head to his fins, and across his magnificent glass ""shell."" Though he's not quite the size of his real-life family members, he makes an impressive gift for sea-loving friends. Handmade in Kentucky.",150.0,"[150.0, 150.0]",https://www.uncommongoods.com/images/items/48200/48203_1_360px.jpg,https://www.uncommongoods.com,,https://www.uncommongoods.com/product/glass-sea-turtle
55383,Waste-Free Watch,"Saving the planet and looking cool don't always go hand in hand. Thankfully, João Azedo is changing that with this brightly colored watch made from completely sustainable materials. It's handcrafted with a 3-D-printed, biodegradable plastic case (in your choice of either blue or green), a modernist paper dial tinted with organic cocoa, and a strap made from recycled rubber tires. In other words, wearing this innovative, eco-friendly timepiece will have you looking and feeling good. Handmade in Brazil.",70.0,"[70.0, 70.0]",https://www.uncommongoods.com/images/items/55300/55383_1_360px.jpg,https://www.uncommongoods.com/images/items/55300/55383_2_360px.jpg,,https://www.uncommongoods.com/product/waste-free-watch
43421,Good Morning Tea Gift Set,"Tea virtuoso Scout Urling obsesses over every detail of her teas. Her deep knowledge of botanicals and unerring sense of taste enable her to blend the finest teas in original combinations. She sources only organic teas, cultivated with care and heirloom traditions in small tea gardens around the world. Four beautiful tins of tea are each filled with six perfectly portioned, biodegradable pyramidal tea bags (their shape creates room for maximum flavor extraction of each tea).This wake-up set combines two classic morning teas (Irish and English Breakfast) and two original blends of Scout's invention. Handmade in Bellingham, Washington.ANCIENT SUNRISE: A rare black tea blended with leaves from tea plants as old as 2,000 years. A blend of organic Himalayan and Chinese black tea, including leaves from protected strands of ancient tea plants.ENGLISH BREAKFAST: A timeless, comforting classicround, floral, and subtle fruity notes with a warm, earthy, smoky finish. A blend of organic black teas.IRISH BREAKFAST: Citrusy top notes and rich, malty undertones ending in a rounded hearty sweetness. A blend of organic black teas.LAVENDER ORANGE GREY: Organic black tea leaves delicately scented with pure bergamot and enhanced with garden lavender and sweet orange. 100% organic.
We spoke to Scout about about becoming a business-owner, the goddess Athena, and the power of animal puns. Read the whole story  on our blog.",38.0,"[38.0, 38.0]",https://www.uncommongoods.com/images/items/43400/43421_1_360px.jpg,https://www.uncommongoods.com/images/items/43400/43421_2_360px.jpg,,https://www.uncommongoods.com/product/good-morning-tea-gift-set
51136,Art Out of the Box Solo Drawing Game,"Sometimes inspiration just strikes. You grab a pencil and paper and the drawing just flows out of you. Other times...it doesn’t. Jumpstart your creativity with this set of 80 art prompts. To use them, pick one “subject” card and one “technique” card and see what creative combination you come up with. Subjects cover what you’ll draw, for example, “all the blue things you can get your hands on” and techniques take care of the how-to do it like “tape a couple of pens or pencils together and use them as if they were a single pen.” A fun way to exercise your own imagination, the kid-friendly prompts are also good for family time or child’s playtime. Made in China.",20.0,"[20.0, 20.0]",https://www.uncommongoods.com/images/items/51100/51136_1_360px.jpg,https://www.uncommongoods.com,,https://www.uncommongoods.com/product/art-out-of-the-box-solo-drawing-game
50222,Avocado Multi-Tool,"Toast feeling lonely? Salad kinda sad? Never fear, a savior is here to help all of your forlorn foods get happy again. A safe alternative to a kitchen knife, it’s all you need to prepare tasty avocados. The 3-in-1 tool features a three-pronged, pit-removing pick, a slightly curved shape for scooping, and a serrated edge to break the skin. Consider it a flavor savor (and a fun gift idea for the avocado lover in your life). Made in Buffalo, New York.
",15.0,"[15.0, 15.0]",https://www.uncommongoods.com/images/items/50200/50222_2_360px.jpg,https://www.uncommongoods.com/images/items/50200/50222_1_360px.jpg,,https://www.uncommongoods.com/product/avocado-multi-tool
54291,Hydrangea Petal Necklace,"Is there anything more striking than the bursts of colorful blooms from hydrangea shrubs? Evoke that same stunning sentiment with this hydrangea-inspired necklace. Maker Melanie Brauner enlists a unique technique to bring each one to life. First, she dips shaped metal into a pulp made from water and plant fibers. As the pulp dries, it forms a translucent, papery skin that builds up with each successive dip. This papier-mâché-esque process leads to a layered, three-dimensional result, which Melanie then hand-dyes and seals in resin. The final product? A gorgeous ombré pendant, which she then strings along a delicate, sterling silver chain. Handmade in Washington.",78.0,"[78.0, 78.0]",https://www.uncommongoods.com/images/items/54200/54291_1_360px.jpg,https://www.uncommongoods.com/images/items/54200/54291_2_360px.jpg,,https://www.uncommongoods.com/product/hydrangea-petal-necklace
54326,Moroccan Market Backpack Tote,"This summery carryall is a classic, but it’s much more than your basic bag. Drawing on the centuries-old crafting traditions of Morocco and Spain, it’s woven from natural palm gathered from groves near Essaouira, Morocco, “the Windy City of Africa.” Breezy—and ready for any occasion—it functions as a tote or a backpack. (Oh, and those comfy, leather-like straps are totally vegan.) It’s spacious enough for a leisurely day at the beach or your weekly visit to your local farmers' market, and the cotton lining includes a drawstring to keep the bag’s contents secure. Handmade in Morocco.",65.0,"[65.0, 65.0]",https://www.uncommongoods.com/images/items/54300/54326_3_360px.jpg,https://www.uncommongoods.com/images/items/54300/54326_1_360px.jpg,,https://www.uncommongoods.com/product/moroccan-market-backpack-tote
56672,No-Phone Work Zone Desk Mat,"A desktop mat designed to help you stay on task—by staying off your phone.


Made from soft felt that’s composed entirely of recycled plastic bottles.
Features a cork backing to protect your desk or table.
Includes a pocket to keep your phone out of sight and your mind on the task at hand.
The pocket fits smartphones of all sizes.
Wide enough to double as a mouse pad.
Designed by Juan Sanchez and Noor Boulos.
Made in China.
",35.0,"[35.0, 35.0]",https://www.uncommongoods.com/images/items/56600/56672_1_360px.jpg,https://www.uncommongoods.com/images/items/56600/56672_2_360px.jpg,,https://www.uncommongoods.com/product/no-phone-work-zone-desk-mat
50553,I Will Always Support You Custom Sand Bracelets,"Turns out even a small piece of jewelry can make big waves. Maker  Holly Daniels Christensen will fill the silver bezel of this custom bracelet with sand from your favorite beach—and your heart with a contribution toward your favorite cause(s). Each of these supports a different need; for example, childhood cancer care and research, ocean conservancy, autism awareness, and animal welfare. 10% of the net proceeds will go toward organizations making a difference—so simply choose the one (or, if your heart's feeling extra full, several) you believe in and wear your new keepsake-slash-changemaker with pride. Select your favorite beach from Christensen's Sand Bank. Handmade in Massachusetts. 
",,"[32.0, 48.0]",https://www.uncommongoods.com/images/items/50500/50553_1_360px.jpg,https://www.uncommongoods.com/images/items/50500/50553_2_360px.jpg,,https://www.uncommongoods.com/product/i-will-always-support-you-custom-sand-bracelets
55068,Uniquely You Sea Glass Necklace,"Glass spends oceans of time tumbling in the sea before transforming into smooth, frosted gems prized by beachcombers. Jewelry artist Cara Garro searches the shores of her home for these treasures to use as centerpieces on stunning necklaces. Suspended from a sterling silver chain, each piece of authentic sea glass bears a serene aqua color and shape. Its beauty is truly unique—a lovely complement to the one-of-a-kind person who wears it. Made in Massachusetts.",48.0,"[48.0, 48.0]",https://www.uncommongoods.com/images/items/55000/55068_1_360px.jpg,https://www.uncommongoods.com/images/items/55000/55068_3_360px.jpg,,https://www.uncommongoods.com/product/uniquely-you-sea-glass-necklace
47182,Frank Lloyd Wright Double Sided Puzzle,"Frank Lloyd Wright's buildings appeared through the 20th century as monuments to modernism, and they broke all the rules. You might say that few man-made structures are as innovative as Fallingwater and the Solomon R. Guggenheim Museum. These 500-piece puzzles produce a double-sided celebration to each architectural wonder.  Wright's rural Pennsylvania home or the museum's otherworldly exterior are displayed on the glossy side, while its corresponding floor plan appears on the matte side. Complete with an insert about Wright and one of the two masterpieces, they make a go-to gift for any art buff or architecture aficionado. Made in China.",16.0,"[16.0, 16.0]",https://www.uncommongoods.com/images/items/47100/47182_1_360px.jpg,https://www.uncommongoods.com/images/items/47100/47182_2_360px.jpg,,https://www.uncommongoods.com/product/frank-lloyd-wright-double-sided-puzzle
22254,Equation Geek Clock,"Learning to tell time is so grade school. Indulge your inner geek and accept a new challenge with this nerdy clock. Each numerical hour of the day is spelled out with a different mathematical notation, giving you a new mathematical boost with each time check. For nascent mathematicians and victims of the occasional memory lapse, a cheat sheet is included with each clock:
1: i is equal to the square root of -1, so i^2= -1. The absolute value of -1 is 1.
2: This represents 2 in binary code.
3: The cube root of 27
4: 11 base 3, which represents 4 in the ternary system
5: Log(20x)=2 is equivalent to 20x=10^2 or 20x=100, where x=5. 
6: Euler's product formula: phi(p^k)=(p^k)(1-(1/p)), where (p^k)=9
7: This is a binomial coefficient, so with the formula n/k = (n!)/((k!)(n-k)!), n/k=7.
8: This is a natural logarithm where ln(e^x)=x, so ln(e^8)=8.
9: This summation is equal to 3(1)+3(2)=3+6=9.
10: Since clocks ""wrap around"" every 12 hours, the hour number starts over after it reaches 12. This is arithmetic modulo 12. 10mod12 is 10:00, and 16mod12 would be 4:00, for example.
11: B'L is Legendre's constant, which is equal to 1, so this equation becomes the square root of 121, which is 11. 
12: Hexadecimal representation of 12


Clock movement, aluminum bezel, and glass cover made in China. Clock dial and hands made in USA. Assembled in Los Angeles, CA.",30.0,"[30.0, 30.0]",https://www.uncommongoods.com/images/items/22200/22254_1_360px.jpg,https://www.uncommongoods.com,,https://www.uncommongoods.com/product/equation-geek-clock
54340,Tree-Hanging Fruit Felt Bird House,"This plush produce looks so inviting, you'll wish you could curl up inside and take a nap, but you'll just have to envy the birds instead. Gulnara Kydyrmyshova works with local artists in her native Kyrgyzstan to fashion these avian apartments from natural sheep's wool that's dyed, spun, and felted to colorful softness. The ""sliced"" side of each one has an opening to invite the birds in, and the hollow interior provides a cozy spot for them to seek shelter and build their nests. Felted wool is naturally water-resistant and wicks away moisture to keep residents nice and dry, and a good rain actually helps the material ""re-felt"" to become even more durable. Choose from Lemon, Orange, or (yep, it's a fruit) Avocado. Handmade in Kyrgyzstan.",41.0,"[41.0, 41.0]",https://www.uncommongoods.com/images/items/54300/54340_2_360px.jpg,https://www.uncommongoods.com/images/items/54300/54340_1_360px.jpg,,https://www.uncommongoods.com/product/tree-hanging-fruit-felt-bird-house
55251,Classic Literature Cat Tote,"In the Venn diagram of cat people and book lovers, these totes fall smack-dab in the middle. Each organic cotton bag features a graphic inspired by a classic novel, but updated with a fun feline twist. Choose from The Great Catsby, with a glamourpuss Daisy Buchanan; Pride and Purrjudice, featuring a tomcat Mr. Darcy in his finest Regency-era dress; and Romeow and Juliet, showing a bewhiskered Ms. Capulet in her best Renaissance costume. Oh, and don't be surprised when you get more than a few questions about your tote—these literary kitties are like catnip for feline fanatics everywhere. Handmade in India.",25.0,"[25.0, 25.0]",https://www.uncommongoods.com/images/items/55200/55251_1_360px.jpg,https://www.uncommongoods.com/images/items/55200/55251_2_360px.jpg,,https://www.uncommongoods.com/product/classic-literature-cat-tote
50536,Summer Of Stars Necklace,"The stars are always in reach — especially when you wear this handmade necklace. Made with turquoise gemstone star beads, brass beads, and a brass chain by artist Natalie Jacob, this statement piece is a beautiful and striking addition to your jewelry box. With each turquoise stone sourced from the West Coast, every star bead is individual and uniquely made. Highlighted with a touch of vinyl that has been recycled from record albums, this necklace is as incandescent as you are. Choose to layer with other gold necklaces or let it shine on its own. Also available in pink rhodochrosite or lapis stone. Handcrafted in Brooklyn.",62.0,"[62.0, 62.0]",https://www.uncommongoods.com/images/items/50500/50536_1_360px.jpg,https://www.uncommongoods.com/images/items/50500/50536_2_360px.jpg,,https://www.uncommongoods.com/product/summer-of-stars-necklace
53588,Green Onion Regrower,"Looking for a smart way to cut down on grocery shopping? Let this idea take root. The fresh green onions you just bought at the market can now become a sustainable harvest you can savor at home for weeks. Simply insert each of the unused end pieces into this kit's unique growing lid. Place it on the container lined with naturally absorbent coconut fiber. Add water and relax. Those original onions will continue regrowing up to 3"" per week--zero waste, zero hassle. Fans of your onion dip, famous chili recipe, and homemade pizza will admire your resourcefulness. Made in California.",49.0,"[49.0, 49.0]",https://www.uncommongoods.com/images/items/53500/53588_1_360px.jpg,https://www.uncommongoods.com/images/items/53500/53588_2_360px.jpg,,https://www.uncommongoods.com/product/green-onion-regrower
55458,Mix It Up: Date Night Generator,"Dinner and a movie is the iconic date night because it’s such a laid-back good time—except when you’re stumped over what to eat and watch. Instead of racking your brains, pick up this deck. In the three sets of color-coded cards, you’ll find suggestions for Dinner (“Find and make an old family recipe”) and a Movie (“Watch a comedy you both haven’t seen yet”). The Mix It Up cards add a layer of challenge to the prompts, like “Dinner must have fruit in it,” and “Movie must involve the supernatural.” 

Divide the deck into the three categories and shuffle them separately. Then pick a card from each group and voilà: date night, done. With more than 100,000 possible combos, these ideas will spice up together time for many evenings to come, whether you’re a brand-new couple or you’ve been a hot ticket for years. Printed in China. ",25.0,"[25.0, 25.0]",https://www.uncommongoods.com/images/items/55400/55458_1_360px.jpg,https://www.uncommongoods.com/images/items/55400/55458_2_360px.jpg,,https://www.uncommongoods.com/product/mix-it-up-date-night-generator
56213,Business in a Box - Girl Entrepreneur Kit,"Give your favorite nascent CEO a jump start to her girl-powered business with one of Kirsten Field's ""make and sell"" craft kits. The cupcake topper kit includes everything she'll need to create and sell five sets of six cute toppers and liners. With the other two kits, she can make—and then market—six sets of nine adorably functional paper clips or six custom keychains decorated with pom poms, tassels, and butterflies.Designed to help young girls become entrepreneurs, the kits also include the Mighty Girl Biz Plan, with a workbook that teaches future girlbosses the the fundamentals of starting a business, from assessing their market, to making their sales and marketing plan, to gathering feedback. Who needs an MBA? Made in Michigan.",30.0,"[30.0, 30.0]",https://www.uncommongoods.com/images/items/56200/56213_1_360px.jpg,https://www.uncommongoods.com/images/items/56200/56213_3_360px.jpg,,https://www.uncommongoods.com/product/business-in-a-box-girl-entrepreneur-kit
55576,The Grief Companion Deck,"There are innumerable ways to love—and to grieve when we’ve lost someone we care about. This thoughtfully curated deck recognizes that “one size fits all” doesn’t work for the grieving process. The cards are grouped into three categories: Action, Insight, and Prompt, so you can choose the one that meets your needs at a particular moment. You’ll find gentle guidance, such as how to be kind to yourself when an unexpected trigger arises, and practical activities, like creating a simple daily schedule that keeps you from feeling overwhelmed. Use the deck any way that speaks to you: in order or at random, as an every-day ritual or whenever you need support. Whether it’s for you or someone you know, this wise collection is a compassionate approach to navigating the landscape of loss. Printed in China.",20.0,"[20.0, 20.0]",https://www.uncommongoods.com/images/items/55500/55576_1_360px.jpg,https://www.uncommongoods.com/images/items/55500/55576_2_360px.jpg,,https://www.uncommongoods.com/product/the-grief-companion-deck
